Date;Nationality;Sex;Age;Population
1995-12-31;Foreigners;Female;74 years;5546
1995-12-31;Foreigners;Female;75 years;5081
1995-12-31;Foreigners;Female;76 years;3859
1995-12-31;Foreigners;Female;77 years;2809
1995-12-31;Foreigners;Female;78 years;2292
1995-12-31;Foreigners;Female;79 years;2177
1995-12-31;Foreigners;Female;80 years;2582
1995-12-31;Foreigners;Female;81 years;2977
1995-12-31;Foreigners;Female;82 years;2490
1995-12-31;Foreigners;Female;83 years;2498
1995-12-31;Foreigners;Female;84 years;2043
1995-12-31;Foreigners;Female;85 years and over;12802
1995-12-31;Foreigners;Female;Total;3315889
1996-12-31;Germans;Male;under 1 year;354432
1996-12-31;Germans;Male;1 year;342973
1996-12-31;Germans;Male;2 years;346705
1996-12-31;Germans;Male;3 years;360949
1996-12-31;Germans;Male;4 years;369040
1996-12-31;Germans;Male;5 years;387071
1996-12-31;Germans;Male;6 years;431103
1996-12-31;Germans;Male;7 years;425531
1996-12-31;Germans;Male;8 years;439798
1996-12-31;Germans;Male;9 years;431835
1996-12-31;Germans;Male;10 years;425311
1996-12-31;Germans;Male;11 years;411085
1996-12-31;Germans;Male;12 years;410495
1996-12-31;Germans;Male;13 years;413849
1996-12-31;Germans;Male;14 years;423967
1996-12-31;Germans;Male;15 years;419145
1996-12-31;Germans;Male;16 years;421606
1996-12-31;Germans;Male;17 years;398744
1996-12-31;Germans;Male;18 years;393489
1996-12-31;Germans;Male;19 years;390084
1996-12-31;Germans;Male;20 years;380317
1996-12-31;Germans;Male;21 years;367549
1996-12-31;Germans;Male;22 years;373926
1996-12-31;Germans;Male;23 years;380524
1996-12-31;Germans;Male;24 years;429465
1996-12-31;Germans;Male;25 years;489926
1996-12-31;Germans;Male;26 years;515721
1996-12-31;Germans;Male;27 years;567408
1996-12-31;Germans;Male;28 years;603413
1996-12-31;Germans;Male;29 years;628483
1996-12-31;Germans;Male;30 years;647250
1996-12-31;Germans;Male;31 years;654859
1996-12-31;Germans;Male;32 years;669861
1996-12-31;Germans;Male;33 years;670111
1996-12-31;Germans;Male;34 years;651476
1996-12-31;Germans;Male;35 years;648962
1996-12-31;Germans;Male;36 years;625762
1996-12-31;Germans;Male;37 years;613497
1996-12-31;Germans;Male;38 years;582612
1996-12-31;Germans;Male;39 years;573391
1996-12-31;Germans;Male;40 years;557735
1996-12-31;Germans;Male;41 years;543997
1996-12-31;Germans;Male;42 years;537707
1996-12-31;Germans;Male;43 years;524100
1996-12-31;Germans;Male;44 years;525705
1996-12-31;Germans;Male;45 years;517867
1996-12-31;Germans;Male;46 years;517918
1996-12-31;Germans;Male;47 years;502089
1996-12-31;Germans;Male;48 years;460032
1996-12-31;Germans;Male;49 years;431081
1996-12-31;Germans;Male;50 years;378297
1996-12-31;Germans;Male;51 years;333405
1996-12-31;Germans;Male;52 years;462985
1996-12-31;Germans;Male;53 years;475798
1996-12-31;Germans;Male;54 years;461081
1996-12-31;Germans;Male;55 years;569269
1996-12-31;Germans;Male;56 years;599904
1996-12-31;Germans;Male;57 years;591918
1996-12-31;Germans;Male;58 years;552286
1996-12-31;Germans;Male;59 years;516741
1996-12-31;Germans;Male;60 years;503912
1996-12-31;Germans;Male;61 years;489376
1996-12-31;Germans;Male;62 years;453743
1996-12-31;Germans;Male;63 years;360980
1996-12-31;Germans;Male;64 years;360144
1996-12-31;Germans;Male;65 years;366135
1996-12-31;Germans;Male;66 years;382577
1996-12-31;Germans;Male;67 years;368617
1996-12-31;Germans;Male;68 years;360947
1996-12-31;Germans;Male;69 years;316665
1996-12-31;Germans;Male;70 years;288870
1996-12-31;Germans;Male;71 years;269237
1996-12-31;Germans;Male;72 years;227767
1996-12-31;Germans;Male;73 years;215559
1996-12-31;Germans;Male;74 years;219924
1996-12-31;Germans;Male;75 years;217032
1996-12-31;Germans;Male;76 years;200001
1996-12-31;Germans;Male;77 years;143589
1996-12-31;Germans;Male;78 years;87366
1996-12-31;Germans;Male;79 years;79120
1996-12-31;Germans;Male;80 years;79979
1996-12-31;Germans;Male;81 years;95309
1996-12-31;Germans;Male;82 years;110408
1996-12-31;Germans;Male;83 years;100789
1996-12-31;Germans;Male;84 years;89446
1996-12-31;Germans;Male;85 years and over;347542
1996-12-31;Germans;Male;Total;35866674
1996-12-31;Germans;Female;under 1 year;335358
1996-12-31;Germans;Female;1 year;325354
1996-12-31;Germans;Female;2 years;327899
1996-12-31;Germans;Female;3 years;342357
1996-12-31;Germans;Female;4 years;351750
1996-12-31;Germans;Female;5 years;367841
1996-12-31;Germans;Female;6 years;409055
1996-12-31;Germans;Female;7 years;404725
1996-12-31;Germans;Female;8 years;417392
1996-12-31;Germans;Female;9 years;408235
1996-12-31;Germans;Female;10 years;404915
1996-12-31;Germans;Female;11 years;391453
1996-12-31;Germans;Female;12 years;389791
1996-12-31;Germans;Female;13 years;393816
1996-12-31;Germans;Female;14 years;402679
1996-12-31;Germans;Female;15 years;400838
1996-12-31;Germans;Female;16 years;402534
1996-12-31;Germans;Female;17 years;379361
1996-12-31;Germans;Female;18 years;374215
1996-12-31;Germans;Female;19 years;371251
1996-12-31;Germans;Female;20 years;364117
1996-12-31;Germans;Female;21 years;350460
1996-12-31;Germans;Female;22 years;358974
1996-12-31;Germans;Female;23 years;366327
1996-12-31;Germans;Female;24 years;412431
1996-12-31;Germans;Female;25 years;469013
1996-12-31;Germans;Female;26 years;495341
1996-12-31;Germans;Female;27 years;543417
1996-12-31;Germans;Female;28 years;578625
1996-12-31;Germans;Female;29 years;604268
1996-12-31;Germans;Female;30 years;622770
1996-12-31;Germans;Female;31 years;627255
1996-12-31;Germans;Female;32 years;644493
1996-12-31;Germans;Female;33 years;646417
1996-12-31;Germans;Female;34 years;629893
1996-12-31;Germans;Female;35 years;628682
1996-12-31;Germans;Female;36 years;608234
1996-12-31;Germans;Female;37 years;593264
1996-12-31;Germans;Female;38 years;563643
1996-12-31;Germans;Female;39 years;556028
1996-12-31;Germans;Female;40 years;542057
1996-12-31;Germans;Female;41 years;527359
1996-12-31;Germans;Female;42 years;523673
1996-12-31;Germans;Female;43 years;512142
1996-12-31;Germans;Female;44 years;512509
1996-12-31;Germans;Female;45 years;506837
1996-12-31;Germans;Female;46 years;507019
1996-12-31;Germans;Female;47 years;490596
1996-12-31;Germans;Female;48 years;450916
1996-12-31;Germans;Female;49 years;428752
1996-12-31;Germans;Female;50 years;378126
1996-12-31;Germans;Female;51 years;339232
1996-12-31;Germans;Female;52 years;465764
1996-12-31;Germans;Female;53 years;477078
1996-12-31;Germans;Female;54 years;465477
1996-12-31;Germans;Female;55 years;576665
1996-12-31;Germans;Female;56 years;612864
1996-12-31;Germans;Female;57 years;608268
1996-12-31;Germans;Female;58 years;570680
1996-12-31;Germans;Female;59 years;537571
1996-12-31;Germans;Female;60 years;530932
1996-12-31;Germans;Female;61 years;518160
1996-12-31;Germans;Female;62 years;485923
1996-12-31;Germans;Female;63 years;394145
1996-12-31;Germans;Female;64 years;398159
1996-12-31;Germans;Female;65 years;411591
1996-12-31;Germans;Female;66 years;438507
1996-12-31;Germans;Female;67 years;430040
1996-12-31;Germans;Female;68 years;431732
1996-12-31;Germans;Female;69 years;414798
1996-12-31;Germans;Female;70 years;424492
1996-12-31;Germans;Female;71 years;431671
1996-12-31;Germans;Female;72 years;413578
1996-12-31;Germans;Female;73 years;404722
1996-12-31;Germans;Female;74 years;415174
1996-12-31;Germans;Female;75 years;429478
1996-12-31;Germans;Female;76 years;415453
1996-12-31;Germans;Female;77 years;303228
1996-12-31;Germans;Female;78 years;190451
1996-12-31;Germans;Female;79 years;175371
1996-12-31;Germans;Female;80 years;185749
1996-12-31;Germans;Female;81 years;232117
1996-12-31;Germans;Female;82 years;280228
1996-12-31;Germans;Female;83 years;262005
1996-12-31;Germans;Female;84 years;240356
1996-12-31;Germans;Female;85 years and over;1097722
1996-12-31;Germans;Female;Total;38653838
1996-12-31;Foreigners;Male;under 1 year;54718
1996-12-31;Foreigners;Male;1 year;52241
1996-12-31;Foreigners;Male;2 years;53760
1996-12-31;Foreigners;Male;3 years;55593
1996-12-31;Foreigners;Male;4 years;57248
1996-12-31;Foreigners;Male;5 years;56672
1996-12-31;Foreigners;Male;6 years;56910
1996-12-31;Foreigners;Male;7 years;55464
1996-12-31;Foreigners;Male;8 years;55594
1996-12-31;Foreigners;Male;9 years;53314
1996-12-31;Foreigners;Male;10 years;49869
1996-12-31;Foreigners;Male;11 years;47624
1996-12-31;Foreigners;Male;12 years;47300
1996-12-31;Foreigners;Male;13 years;47429
1996-12-31;Foreigners;Male;14 years;50506
1996-12-31;Foreigners;Male;15 years;53835
1996-12-31;Foreigners;Male;16 years;55400
1996-12-31;Foreigners;Male;17 years;55337
1996-12-31;Foreigners;Male;18 years;57265
1996-12-31;Foreigners;Male;19 years;59550
1996-12-31;Foreigners;Male;20 years;67798
1996-12-31;Foreigners;Male;21 years;74442
1996-12-31;Foreigners;Male;22 years;80320
1996-12-31;Foreigners;Male;23 years;87280
1996-12-31;Foreigners;Male;24 years;93808
1996-12-31;Foreigners;Male;25 years;96393
1996-12-31;Foreigners;Male;26 years;104646
1996-12-31;Foreigners;Male;27 years;104245
1996-12-31;Foreigners;Male;28 years;104061
1996-12-31;Foreigners;Male;29 years;98389
1996-12-31;Foreigners;Male;30 years;102939
1996-12-31;Foreigners;Male;31 years;104365
1996-12-31;Foreigners;Male;32 years;100990
1996-12-31;Foreigners;Male;33 years;95540
1996-12-31;Foreigners;Male;34 years;88659
1996-12-31;Foreigners;Male;35 years;77395
1996-12-31;Foreigners;Male;36 years;82058
1996-12-31;Foreigners;Male;37 years;72052
1996-12-31;Foreigners;Male;38 years;70015
1996-12-31;Foreigners;Male;39 years;66900
1996-12-31;Foreigners;Male;40 years;68046
1996-12-31;Foreigners;Male;41 years;62640
1996-12-31;Foreigners;Male;42 years;56773
1996-12-31;Foreigners;Male;43 years;51251
1996-12-31;Foreigners;Male;44 years;51819
1996-12-31;Foreigners;Male;45 years;49346
1996-12-31;Foreigners;Male;46 years;55873
1996-12-31;Foreigners;Male;47 years;55867
1996-12-31;Foreigners;Male;48 years;56298
1996-12-31;Foreigners;Male;49 years;55934
1996-12-31;Foreigners;Male;50 years;51421
1996-12-31;Foreigners;Male;51 years;46430
1996-12-31;Foreigners;Male;52 years;44184
1996-12-31;Foreigners;Male;53 years;42939
1996-12-31;Foreigners;Male;54 years;44453
1996-12-31;Foreigners;Male;55 years;41141
1996-12-31;Foreigners;Male;56 years;44582
1996-12-31;Foreigners;Male;57 years;40030
1996-12-31;Foreigners;Male;58 years;37756
1996-12-31;Foreigners;Male;59 years;34125
1996-12-31;Foreigners;Male;60 years;30409
1996-12-31;Foreigners;Male;61 years;25712
1996-12-31;Foreigners;Male;62 years;24913
1996-12-31;Foreigners;Male;63 years;22731
1996-12-31;Foreigners;Male;64 years;18717
1996-12-31;Foreigners;Male;65 years;15773
1996-12-31;Foreigners;Male;66 years;14636
1996-12-31;Foreigners;Male;67 years;11792
1996-12-31;Foreigners;Male;68 years;10396
1996-12-31;Foreigners;Male;69 years;8862
1996-12-31;Foreigners;Male;70 years;8102
1996-12-31;Foreigners;Male;71 years;6968
1996-12-31;Foreigners;Male;72 years;6472
1996-12-31;Foreigners;Male;73 years;5637
1996-12-31;Foreigners;Male;74 years;5262
1996-12-31;Foreigners;Male;75 years;4441
1996-12-31;Foreigners;Male;76 years;4157
1996-12-31;Foreigners;Male;77 years;3039
1996-12-31;Foreigners;Male;78 years;2265
1996-12-31;Foreigners;Male;79 years;1936
1996-12-31;Foreigners;Male;80 years;1925
1996-12-31;Foreigners;Male;81 years;2005
1996-12-31;Foreigners;Male;82 years;2059
1996-12-31;Foreigners;Male;83 years;1756
1996-12-31;Foreigners;Male;84 years;1599
1996-12-31;Foreigners;Male;85 years and over;7765
1996-12-31;Foreigners;Male;Total;4088161
1996-12-31;Foreigners;Female;under 1 year;51753
1996-12-31;Foreigners;Female;1 year;49946
1996-12-31;Foreigners;Female;2 years;50989
1996-12-31;Foreigners;Female;3 years;52616
1996-12-31;Foreigners;Female;4 years;54041
1996-12-31;Foreigners;Female;5 years;53471
1996-12-31;Foreigners;Female;6 years;53793
1996-12-31;Foreigners;Female;7 years;52779
1996-12-31;Foreigners;Female;8 years;51990
1996-12-31;Foreigners;Female;9 years;49894
1996-12-31;Foreigners;Female;10 years;46329
1996-12-31;Foreigners;Female;11 years;44516
1996-12-31;Foreigners;Female;12 years;44103
1996-12-31;Foreigners;Female;13 years;43794
1996-12-31;Foreigners;Female;14 years;46226
1996-12-31;Foreigners;Female;15 years;48006
1996-12-31;Foreigners;Female;16 years;49818
1996-12-31;Foreigners;Female;17 years;49281
1996-12-31;Foreigners;Female;18 years;50899
1996-12-31;Foreigners;Female;19 years;56104
1996-12-31;Foreigners;Female;20 years;63431
1996-12-31;Foreigners;Female;21 years;70081
1996-12-31;Foreigners;Female;22 years;76005
1996-12-31;Foreigners;Female;23 years;80469
1996-12-31;Foreigners;Female;24 years;83449
1996-12-31;Foreigners;Female;25 years;83627
1996-12-31;Foreigners;Female;26 years;84068
1996-12-31;Foreigners;Female;27 years;82876
1996-12-31;Foreigners;Female;28 years;79936
1996-12-31;Foreigners;Female;29 years;74352
1996-12-31;Foreigners;Female;30 years;74601
1996-12-31;Foreigners;Female;31 years;72864
1996-12-31;Foreigners;Female;32 years;69950
1996-12-31;Foreigners;Female;33 years;64866
1996-12-31;Foreigners;Female;34 years;61679
1996-12-31;Foreigners;Female;35 years;56165
1996-12-31;Foreigners;Female;36 years;58317
1996-12-31;Foreigners;Female;37 years;53644
1996-12-31;Foreigners;Female;38 years;50801
1996-12-31;Foreigners;Female;39 years;48593
1996-12-31;Foreigners;Female;40 years;50527
1996-12-31;Foreigners;Female;41 years;51337
1996-12-31;Foreigners;Female;42 years;51238
1996-12-31;Foreigners;Female;43 years;49555
1996-12-31;Foreigners;Female;44 years;52467
1996-12-31;Foreigners;Female;45 years;48246
1996-12-31;Foreigners;Female;46 years;53941
1996-12-31;Foreigners;Female;47 years;50354
1996-12-31;Foreigners;Female;48 years;47860
1996-12-31;Foreigners;Female;49 years;44455
1996-12-31;Foreigners;Female;50 years;39672
1996-12-31;Foreigners;Female;51 years;35883
1996-12-31;Foreigners;Female;52 years;33514
1996-12-31;Foreigners;Female;53 years;30697
1996-12-31;Foreigners;Female;54 years;30386
1996-12-31;Foreigners;Female;55 years;27204
1996-12-31;Foreigners;Female;56 years;28977
1996-12-31;Foreigners;Female;57 years;25272
1996-12-31;Foreigners;Female;58 years;24417
1996-12-31;Foreigners;Female;59 years;21878
1996-12-31;Foreigners;Female;60 years;19731
1996-12-31;Foreigners;Female;61 years;17463
1996-12-31;Foreigners;Female;62 years;15858
1996-12-31;Foreigners;Female;63 years;14722
1996-12-31;Foreigners;Female;64 years;13123
1996-12-31;Foreigners;Female;65 years;11416
1996-12-31;Foreigners;Female;66 years;11976
1996-12-31;Foreigners;Female;67 years;10357
1996-12-31;Foreigners;Female;68 years;9386
1996-12-31;Foreigners;Female;69 years;8723
1996-12-31;Foreigners;Female;70 years;8472
1996-12-31;Foreigners;Female;71 years;7937
1996-12-31;Foreigners;Female;72 years;7327
1996-12-31;Foreigners;Female;73 years;6861
1996-12-31;Foreigners;Female;74 years;6199
1996-12-31;Foreigners;Female;75 years;5490
1996-12-31;Foreigners;Female;76 years;5010
1996-12-31;Foreigners;Female;77 years;3811
1996-12-31;Foreigners;Female;78 years;2768
1996-12-31;Foreigners;Female;79 years;2234
1996-12-31;Foreigners;Female;80 years;2114
1996-12-31;Foreigners;Female;81 years;2513
1996-12-31;Foreigners;Female;82 years;2956
1996-12-31;Foreigners;Female;83 years;2441
1996-12-31;Foreigners;Female;84 years;2409
1996-12-31;Foreigners;Female;85 years and over;14190
1996-12-31;Foreigners;Female;Total;3403489
1997-12-31;Germans;Male;under 1 year;361559
1997-12-31;Germans;Male;1 year;355944
1997-12-31;Germans;Male;2 years;344476
1997-12-31;Germans;Male;3 years;348283
1997-12-31;Germans;Male;4 years;362759
1997-12-31;Germans;Male;5 years;371001
1997-12-31;Germans;Male;6 years;388988
1997-12-31;Germans;Male;7 years;433409
1997-12-31;Germans;Male;8 years;427944
1997-12-31;Germans;Male;9 years;442557
1997-12-31;Germans;Male;10 years;434705
1997-12-31;Germans;Male;11 years;428119
1997-12-31;Germans;Male;12 years;413809
1997-12-31;Germans;Male;13 years;413164
1997-12-31;Germans;Male;14 years;416442
1997-12-31;Germans;Male;15 years;426493
1997-12-31;Germans;Male;16 years;421598
1997-12-31;Germans;Male;17 years;423769
1997-12-31;Germans;Male;18 years;401034
1997-12-31;Germans;Male;19 years;395824
1997-12-31;Germans;Male;20 years;392325
1997-12-31;Germans;Male;21 years;382633
1997-12-31;Germans;Male;22 years;369729
1997-12-31;Germans;Male;23 years;375802
1997-12-31;Germans;Male;24 years;382324
1997-12-31;Germans;Male;25 years;431240
1997-12-31;Germans;Male;26 years;491533
1997-12-31;Germans;Male;27 years;517231
1997-12-31;Germans;Male;28 years;568718
1997-12-31;Germans;Male;29 years;604716
1997-12-31;Germans;Male;30 years;629598
1997-12-31;Germans;Male;31 years;648448
1997-12-31;Germans;Male;32 years;656205
1997-12-31;Germans;Male;33 years;671183
1997-12-31;Germans;Male;34 years;671552
1997-12-31;Germans;Male;35 years;652955
1997-12-31;Germans;Male;36 years;650478
1997-12-31;Germans;Male;37 years;627311
1997-12-31;Germans;Male;38 years;614873
1997-12-31;Germans;Male;39 years;583999
1997-12-31;Germans;Male;40 years;574530
1997-12-31;Germans;Male;41 years;558676
1997-12-31;Germans;Male;42 years;544851
1997-12-31;Germans;Male;43 years;538231
1997-12-31;Germans;Male;44 years;524307
1997-12-31;Germans;Male;45 years;525758
1997-12-31;Germans;Male;46 years;517709
1997-12-31;Germans;Male;47 years;517517
1997-12-31;Germans;Male;48 years;501528
1997-12-31;Germans;Male;49 years;459217
1997-12-31;Germans;Male;50 years;429953
1997-12-31;Germans;Male;51 years;376889
1997-12-31;Germans;Male;52 years;331839
1997-12-31;Germans;Male;53 years;460092
1997-12-31;Germans;Male;54 years;472699
1997-12-31;Germans;Male;55 years;458117
1997-12-31;Germans;Male;56 years;565135
1997-12-31;Germans;Male;57 years;595067
1997-12-31;Germans;Male;58 years;586518
1997-12-31;Germans;Male;59 years;546907
1997-12-31;Germans;Male;60 years;511195
1997-12-31;Germans;Male;61 years;497596
1997-12-31;Germans;Male;62 years;482363
1997-12-31;Germans;Male;63 years;446293
1997-12-31;Germans;Male;64 years;354569
1997-12-31;Germans;Male;65 years;352972
1997-12-31;Germans;Male;66 years;357964
1997-12-31;Germans;Male;67 years;373451
1997-12-31;Germans;Male;68 years;358619
1997-12-31;Germans;Male;69 years;350251
1997-12-31;Germans;Male;70 years;306669
1997-12-31;Germans;Male;71 years;279054
1997-12-31;Germans;Male;72 years;258949
1997-12-31;Germans;Male;73 years;218406
1997-12-31;Germans;Male;74 years;205633
1997-12-31;Germans;Male;75 years;208814
1997-12-31;Germans;Male;76 years;204829
1997-12-31;Germans;Male;77 years;187550
1997-12-31;Germans;Male;78 years;133786
1997-12-31;Germans;Male;79 years;80848
1997-12-31;Germans;Male;80 years;72495
1997-12-31;Germans;Male;81 years;72797
